usage_id,customer_id,usage_date,login_count,active_minutes,feature_clicks,reports_created,data_exports,seat_count,record_status,status_reason
U0000812,C00446,2024-08-07,19.0,172.0,747,64,83,10.0,INVALID,Usage record references customer not in subscriptions
U0000813,C00790,2025-01-28,19.0,156.0,694,75,80,100.0,INVALID,Usage record references customer not in subscriptions
U0000814,C01592,2025-01-05,55.0,1030.0,727,49,37,2.0,INVALID,Usage record references customer not in subscriptions
U0000815,C01077,2024-08-28,2.0,995.0,360,6,19,1.0,VALID,No issues detected
U0000816,C00479,2025-09-19,-16.0,-43.0,81,30,57,20.0,INVALID,Usage record references customer not in subscriptions; Negative login_count; Negative active_minutes
U0000817,C00403,2025-10-13,18.0,,808,16,81,50.0,INVALID,Usage record references customer not in subscriptions
U0000818,C01076,2024-08-01,19.0,426.0,959,18,89,50.0,INVALID,Usage record references customer not in subscriptions
U0000819,C00061,2025-09-21,32.0,286.0,290,31,22,,INVALID,Usage record references customer not in subscriptions
U0000820,C00558,2024-04-05,,1132.0,287,30,16,50.0,INVALID,Usage record references customer not in subscriptions
U0000821,C01111,2025-01-01,32.0,56.0,852,77,26,50.0,VALID,No issues detected
U0000822,C01066,2025-08-28,27.0,1065.0,817,32,42,5.0,INVALID,Usage record references customer not in subscriptions
U0000823,C01790,2024-07-07,30.0,1690.0,754,8,45,5.0,VALID,No issues detected
U0000824,C01509,2025-05-14,45.0,1384.0,93,16,71,20.0,VALID,No issues detected
U0000825,C00237,2024-07-03,24.0,-31.0,873,5,48,2.0,INVALID,Negative active_minutes
U0000826,C01672,2025-06-29,7.0,1428.0,14,59,31,50.0,INVALID,Usage record references customer not in subscriptions
U0000827,C01461,2025-02-18,,325.0,610,4,11,,INVALID,Usage record references customer not in subscriptions
U0000828,C01604,2024-09-12,-45.0,1901.0,429,61,32,20.0,INVALID,Negative login_count
,C01412,2024-10-28,3.0,183.0,203,23,22,10.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000830,C01753,2024-08-24,58.0,1341.0,166,62,45,10.0,INVALID,Usage record references customer not in subscriptions
U0000831,C01564,2024-09-15,4.0,,828,14,47,-5.0,VALID,No issues detected
U0000832,C01230,2025-03-12,23.0,,97,4,87,2.0,INVALID,Usage record references customer not in subscriptions
U0000833,C00944,2025-05-20,42.0,476.0,475,72,23,100.0,INVALID,Usage record references customer not in subscriptions
U0000834,C00565,2025-11-27,18.0,17.0,871,80,44,,INVALID,Usage record references customer not in subscriptions
U0000835,C01253,2024-03-10,44.0,,121,9,56,1.0,VALID,No issues detected
U0000836,C01009,2024-12-03,12.0,1524.0,829,58,32,2.0,VALID,No issues detected
U0000837,C01651,2024-08-02,22.0,1381.0,534,24,95,5.0,VALID,No issues detected
U0000838,C00227,2025-10-26,6.0,1755.0,840,48,71,2.0,INVALID,Usage record references customer not in subscriptions
,C01737,2024-11-05,33.0,470.0,605,77,88,5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000840,C01318,2025-02-25,52.0,1437.0,592,59,23,10.0,VALID,No issues detected
U0000841,C01357,2024-05-09,50.0,296.0,545,12,14,100.0,VALID,No issues detected
U0000842,C01576,2024-06-11,20.0,-20.0,7,52,73,,INVALID,Negative active_minutes
U0000843,C00617,2025-02-04,42.0,710.0,442,44,96,500.0,INVALID,Usage record references customer not in subscriptions
U0000844,C00155,2025-12-14,32.0,448.0,180,18,96,-5.0,INVALID,Usage record references customer not in subscriptions
U0000845,C00980,2025-05-22,56.0,607.0,483,62,78,20.0,VALID,No issues detected
U0000846,C00119,2024-03-31,24.0,1530.0,684,29,68,50.0,VALID,No issues detected
U0000847,C00576,2025-04-25,32.0,-217.0,630,20,39,,INVALID,Negative active_minutes
U0000848,C01152,2025-04-26,15.0,-203.0,560,2,79,100.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000849,C01039,2024-05-12,11.0,1944.0,153,17,84,,VALID,No issues detected
U0000850,C00162,2024-04-01,21.0,1258.0,432,63,42,500.0,VALID,No issues detected
U0000851,C00156,2025-12-06,8.0,455.0,108,47,61,-5.0,VALID,No issues detected
U0000852,C01235,2025-12-21,7.0,1212.0,20,64,81,5.0,VALID,No issues detected
U0000853,C01737,2024-07-13,16.0,604.0,732,5,63,2.0,INVALID,Usage record references customer not in subscriptions
U0000854,C01404,2024-11-15,30.0,1125.0,847,11,76,20.0,INVALID,Usage record references customer not in subscriptions
U0000855,C00119,2024-01-21,17.0,690.0,972,61,35,10.0,VALID,No issues detected
U0000856,C00406,2024-01-29,42.0,448.0,326,6,95,,INVALID,Usage record references customer not in subscriptions
U0000857,C01391,2025-05-04,8.0,1650.0,270,60,2,1.0,INVALID,Usage record references customer not in subscriptions
U0000858,C00628,2025-08-31,15.0,520.0,324,48,34,2.0,INVALID,Usage record references customer not in subscriptions
U0000859,C01389,2025-12-07,43.0,,847,41,8,1.0,VALID,No issues detected
U0000860,C01695,2024-11-28,44.0,1206.0,134,30,42,-5.0,INVALID,Usage record references customer not in subscriptions
U0000861,C01463,2024-02-26,,485.0,624,35,53,,VALID,No issues detected
U0000862,C01591,2024-02-20,59.0,1824.0,508,48,84,2.0,VALID,No issues detected
U0000863,C00311,2024-01-19,-51.0,1665.0,440,14,99,,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0000864,C00860,2024-07-14,45.0,1648.0,730,69,84,50.0,VALID,No issues detected
U0000865,C01154,2025-09-12,12.0,1121.0,537,63,98,,VALID,No issues detected
U0000866,C00180,2026-01-29,14.0,1541.0,455,38,59,20.0,VALID,No issues detected
U0000867,C00602,2024-08-10,34.0,1420.0,285,78,79,10.0,INVALID,Usage record references customer not in subscriptions
U0000868,C01664,2025-07-23,6.0,1614.0,926,7,25,20.0,INVALID,Usage record references customer not in subscriptions
U0000869,C01128,2026-01-14,0.0,277.0,36,30,70,100.0,INVALID,Usage record references customer not in subscriptions
U0000870,C01300,2024-03-20,57.0,1338.0,52,33,82,100.0,VALID,No issues detected
U0000871,C01711,2024-07-05,26.0,,487,2,67,20.0,INVALID,Usage record references customer not in subscriptions
U0000872,C00389,2024-11-12,6.0,1456.0,291,8,87,10.0,INVALID,Usage record references customer not in subscriptions
U0000873,C00450,2024-10-07,57.0,514.0,388,16,42,5.0,INVALID,Usage record references customer not in subscriptions
U0000874,C00089,2025-03-15,12.0,1717.0,169,17,6,20.0,INVALID,Usage record references customer not in subscriptions
U0000875,C01361,2024-04-17,37.0,1538.0,877,19,61,1.0,INVALID,Usage record references customer not in subscriptions
U0000876,C01139,2025-05-21,20.0,1835.0,308,33,12,2.0,INVALID,Usage record references customer not in subscriptions
U0000877,C00962,2025-02-05,26.0,889.0,531,77,23,1.0,VALID,No issues detected
U0000878,C00844,2024-03-02,53.0,1476.0,281,12,38,100.0,VALID,No issues detected
U0000879,C01570,2024-07-12,6.0,67.0,758,25,34,2.0,VALID,No issues detected
U0000880,C01244,2025-01-02,42.0,287.0,323,42,73,5.0,INVALID,Usage record references customer not in subscriptions
U0000881,C00137,2025-07-04,34.0,57.0,222,78,99,1.0,INVALID,Usage record references customer not in subscriptions
U0000882,C01146,2025-10-01,52.0,906.0,62,31,34,5.0,INVALID,Usage record references customer not in subscriptions
U0000883,C00346,2024-05-24,,1793.0,184,33,29,50.0,VALID,No issues detected
U0000884,C00679,2024-12-18,48.0,1000.0,610,24,61,500.0,VALID,No issues detected
U0000885,C00751,2024-06-16,12.0,937.0,343,23,77,500.0,INVALID,Usage record references customer not in subscriptions
U0000886,C00847,2024-02-06,60.0,316.0,796,19,1,500.0,INVALID,Usage record references customer not in subscriptions
U0000887,C01798,2025-07-18,54.0,684.0,954,10,78,2.0,INVALID,Usage record references customer not in subscriptions
U0000888,C01102,2025-01-09,0.0,1355.0,307,17,52,500.0,VALID,No issues detected
U0000889,C01138,2025-01-24,40.0,1669.0,34,46,44,20.0,INVALID,Usage record references customer not in subscriptions
U0000890,C01618,2024-06-12,29.0,1885.0,877,11,21,5.0,INVALID,Usage record references customer not in subscriptions
U0000891,C01010,2025-03-25,7.0,-247.0,967,71,56,50.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000892,C00349,2025-01-12,21.0,1217.0,608,27,63,,INVALID,Usage record references customer not in subscriptions
U0000893,C01667,2024-06-16,10.0,294.0,645,11,43,-5.0,VALID,No issues detected
U0000894,C01393,2025-11-22,53.0,429.0,775,77,10,100.0,INVALID,Usage record references customer not in subscriptions
U0000895,C01038,2024-07-19,29.0,939.0,661,63,35,1.0,INVALID,Usage record references customer not in subscriptions
U0000896,C00422,2024-06-28,25.0,349.0,873,77,8,500.0,VALID,No issues detected
U0000897,C01428,2024-11-07,,251.0,969,46,80,-5.0,VALID,No issues detected
U0000898,C01635,2024-12-07,-20.0,,393,15,36,100.0,INVALID,Negative login_count
U0000899,C00477,2025-07-23,7.0,1933.0,301,27,51,20.0,VALID,No issues detected
U0000900,C01134,2025-12-20,23.0,506.0,178,4,52,2.0,INVALID,Usage record references customer not in subscriptions
,C01285,2025-09-08,0.0,1016.0,980,12,81,500.0,INVALID,Missing usage_id
U0000902,C00675,2025-04-22,27.0,1410.0,660,15,84,500.0,VALID,No issues detected
U0000903,C01596,2024-12-04,36.0,1603.0,588,46,7,20.0,INVALID,Usage record references customer not in subscriptions
U0000904,C00272,2025-07-04,9.0,677.0,216,47,68,20.0,VALID,No issues detected
U0000905,C01419,2024-12-15,,1488.0,857,16,31,10.0,INVALID,Usage record references customer not in subscriptions
U0000906,C01537,2024-02-20,48.0,609.0,400,41,78,1.0,VALID,No issues detected
U0000907,C01046,2025-09-01,46.0,1262.0,319,16,73,-5.0,INVALID,Usage record references customer not in subscriptions
U0000908,C00269,2025-08-25,-60.0,717.0,204,42,70,1.0,INVALID,Negative login_count
U0000909,C00100,2025-12-09,45.0,,273,54,65,5.0,INVALID,Usage record references customer not in subscriptions
U0000910,C01492,2025-05-14,7.0,1160.0,735,79,37,1.0,INVALID,Usage record references customer not in subscriptions
U0000911,C00189,2025-03-13,57.0,,397,59,7,10.0,INVALID,Usage record references customer not in subscriptions
U0000912,C01646,2024-08-08,15.0,1128.0,601,25,34,1.0,VALID,No issues detected
U0000913,C01276,2024-03-06,52.0,1646.0,868,73,81,5.0,INVALID,Usage record references customer not in subscriptions
,C01375,2024-09-08,19.0,686.0,350,9,47,10.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000915,C00863,2025-08-24,53.0,146.0,121,5,42,-5.0,INVALID,Usage record references customer not in subscriptions
U0000916,C01270,2024-12-25,37.0,,996,29,70,10.0,INVALID,Usage record references customer not in subscriptions
U0000917,C01152,2025-07-13,8.0,556.0,635,38,62,20.0,INVALID,Usage record references customer not in subscriptions
U0000918,C00302,2024-04-05,,970.0,771,80,98,500.0,INVALID,Usage record references customer not in subscriptions
U0000919,C00406,2026-01-28,37.0,783.0,382,18,41,5.0,INVALID,Usage record references customer not in subscriptions
U0000920,C00291,2025-03-23,23.0,753.0,223,49,100,,VALID,No issues detected
U0000921,C00141,2025-12-24,31.0,1586.0,546,39,76,1.0,VALID,No issues detected
U0000922,C01193,2024-12-12,40.0,953.0,42,48,91,,VALID,No issues detected
U0000923,C00918,2025-10-21,54.0,1443.0,915,47,49,100.0,VALID,No issues detected
U0000924,C01737,2025-08-21,34.0,893.0,368,54,76,2.0,INVALID,Usage record references customer not in subscriptions
U0000925,C00011,2024-12-10,21.0,628.0,977,6,19,20.0,VALID,No issues detected
U0000926,C01263,2026-01-02,49.0,298.0,529,47,23,-5.0,INVALID,Usage record references customer not in subscriptions
U0000927,C00809,2025-03-07,-4.0,,344,38,20,5.0,INVALID,Negative login_count
U0000928,C01611,2024-10-19,8.0,1333.0,741,49,89,10.0,INVALID,Usage record references customer not in subscriptions
U0000929,C00431,2024-02-22,17.0,1464.0,919,67,14,,VALID,No issues detected
U0000930,C00270,2024-08-25,16.0,,933,49,48,,VALID,No issues detected
,C01504,2025-10-10,35.0,,210,53,99,2.0,INVALID,Missing usage_id
U0000932,C01522,2025-05-03,,,395,48,49,-5.0,VALID,No issues detected
U0000933,C00830,2024-05-21,41.0,1227.0,172,50,100,5.0,VALID,No issues detected
U0000934,C00457,2024-02-13,,32.0,421,60,8,100.0,VALID,No issues detected
U0000935,C00147,2024-06-29,6.0,360.0,449,48,24,,INVALID,Usage record references customer not in subscriptions
U0000936,C01374,2024-05-10,3.0,121.0,424,75,99,20.0,VALID,No issues detected
U0000937,C00021,2025-03-19,15.0,766.0,570,32,53,100.0,INVALID,Usage record references customer not in subscriptions
U0000938,C00599,2025-09-02,23.0,1532.0,330,64,54,100.0,INVALID,Usage record references customer not in subscriptions
U0000939,C01010,2025-08-19,,1905.0,197,58,41,500.0,INVALID,Usage record references customer not in subscriptions
U0000940,C01488,2024-09-21,,789.0,312,76,10,50.0,INVALID,Usage record references customer not in subscriptions
U0000941,C01248,2024-10-31,11.0,1709.0,881,55,98,,INVALID,Usage record references customer not in subscriptions
U0000942,C01388,2025-06-20,16.0,1850.0,667,80,68,500.0,VALID,No issues detected
U0000943,C00097,2025-06-29,45.0,1251.0,668,45,100,1.0,INVALID,Usage record references customer not in subscriptions
U0000944,C00340,2025-11-28,24.0,881.0,340,34,88,500.0,VALID,No issues detected
U0000945,C00692,2024-04-22,44.0,1554.0,472,77,90,,INVALID,Usage record references customer not in subscriptions
U0000946,C00307,2025-11-12,29.0,550.0,996,80,13,,VALID,No issues detected
U0000947,C01670,2025-07-31,47.0,1068.0,677,20,48,1.0,VALID,No issues detected
U0000948,C01517,2024-12-13,38.0,1547.0,795,2,1,20.0,INVALID,Usage record references customer not in subscriptions
,C01641,2025-11-01,58.0,1170.0,90,32,16,-5.0,INVALID,Missing usage_id
U0000950,C01533,2025-06-02,31.0,81.0,860,41,49,50.0,INVALID,Usage record references customer not in subscriptions
U0000951,C01130,2024-03-27,33.0,150.0,724,59,10,-5.0,INVALID,Usage record references customer not in subscriptions
U0000952,C00521,2024-07-13,46.0,1739.0,349,24,9,-5.0,VALID,No issues detected
U0000953,C01317,2025-04-10,28.0,770.0,579,69,15,100.0,INVALID,Usage record references customer not in subscriptions
U0000954,C00356,2025-07-10,54.0,1153.0,710,79,88,20.0,VALID,No issues detected
U0000955,C01334,2024-05-01,8.0,233.0,579,53,73,5.0,VALID,No issues detected
U0000956,C01166,2024-09-14,8.0,443.0,80,32,9,500.0,INVALID,Usage record references customer not in subscriptions
U0000957,C00758,2024-05-05,29.0,444.0,464,39,81,10.0,VALID,No issues detected
U0000958,C00400,2025-03-22,48.0,1876.0,612,40,96,1.0,VALID,No issues detected
U0000959,C01680,2024-10-22,60.0,1457.0,866,17,62,-5.0,INVALID,Usage record references customer not in subscriptions
U0000960,C00158,2025-11-24,4.0,1949.0,774,20,42,50.0,INVALID,Usage record references customer not in subscriptions
U0000961,C01307,2024-05-16,47.0,1006.0,319,37,68,,INVALID,Usage record references customer not in subscriptions
,C00175,2024-01-02,58.0,1503.0,731,49,62,10.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000963,C00499,2025-04-02,52.0,1356.0,929,44,68,100.0,INVALID,Usage record references customer not in subscriptions
U0000964,C00290,2025-10-03,23.0,1343.0,268,71,4,50.0,VALID,No issues detected
U0000965,C01263,2025-04-21,36.0,1192.0,291,40,66,20.0,INVALID,Usage record references customer not in subscriptions
U0000966,C00308,2025-06-14,35.0,-332.0,941,58,68,-5.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000967,C00414,2024-08-16,52.0,978.0,452,76,3,-5.0,VALID,No issues detected
U0000968,C00861,2025-05-19,-55.0,1980.0,62,0,27,-5.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0000969,C00263,2026-01-07,0.0,,805,49,86,,INVALID,Usage record references customer not in subscriptions
U0000970,C00495,2024-04-06,46.0,1367.0,748,17,17,,INVALID,Usage record references customer not in subscriptions
U0000971,C00798,2024-02-09,16.0,879.0,891,68,19,100.0,INVALID,Usage record references customer not in subscriptions
,C00751,2024-08-16,0.0,735.0,753,77,54,50.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000973,C01730,2025-12-05,28.0,,494,6,6,50.0,INVALID,Usage record references customer not in subscriptions
U0000974,C01358,2024-05-15,25.0,1447.0,927,9,53,,INVALID,Usage record references customer not in subscriptions
U0000975,C01586,2025-01-07,37.0,622.0,298,12,64,20.0,INVALID,Usage record references customer not in subscriptions
U0000976,C00433,2025-05-15,0.0,,126,43,14,2.0,VALID,No issues detected
U0000977,C00488,2024-06-12,33.0,474.0,787,9,73,-5.0,INVALID,Usage record references customer not in subscriptions
U0000978,C01626,2024-10-12,24.0,1550.0,247,52,9,500.0,INVALID,Usage record references customer not in subscriptions
,C00689,2024-11-09,5.0,20.0,927,42,91,5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000980,C01079,2024-08-24,51.0,-474.0,249,9,33,1.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0000981,C00941,2025-02-25,28.0,463.0,698,69,65,10.0,INVALID,Usage record references customer not in subscriptions
U0000982,C01072,2025-05-12,37.0,1725.0,41,56,1,100.0,INVALID,Usage record references customer not in subscriptions
U0000983,C01422,2024-06-27,27.0,1521.0,476,27,60,500.0,INVALID,Usage record references customer not in subscriptions
U0000984,C01515,2024-01-04,25.0,955.0,520,60,78,10.0,VALID,No issues detected
U0000985,C01082,2025-08-22,60.0,559.0,924,68,33,2.0,INVALID,Usage record references customer not in subscriptions
U0000986,C00666,2024-12-25,14.0,373.0,292,28,16,-5.0,INVALID,Usage record references customer not in subscriptions
